,id,header,genre,director,star,gross,director,company,# of faces/characters,# of main recognizable stars,num_face_machine,face_poster_proportion
808,2015118,The Lady in the Van,"Biography, Comedy, Drama",Nicholas Hytner,"Maggie Smith, Alex Jennings, Jim Broadbent, Clare Hammond",10020000,1,0,2,2,0,0
809,2015119,Hardcore Henry,"Action, Adventure, Sci-Fi",Ilya Naishuller,"Sharlto Copley, Tim Roth, Haley Bennett, Danila Kozlovsky",9240000,0,1,0,0,4,0.017783754
810,2015120,Huevos: Little Rooster's Egg-cellent Adventure,"Animation, Adventure, Comedy","Gabriel Riva Palacio Alatriste, Rodolfo Riva-Palacio Alatriste","Bruno Bichir, Carlos Espejel, Angí©lica Vale, Omar Chaparro",9070000,0,0,7,7,0,0
811,2015121,The Lobster,"Comedy, Drama, Romance",Yorgos Lanthimos,"Colin Farrell, Rachel Weisz, Jessica Barden, Olivia Colman",8700000,1,1,1,1,7,0.0135145
812,2015122,Bajrangi Bhaijaan,"Action, Comedy, Drama",Kabir Khan,"Kareena Kapoor, Nawazuddin Siddiqui, Harshaali Malhotra    ",8180000,1,1,7,2,1,0.000382543
813,2015123,Mortdecai,"Action, Comedy, Crime",David Koepp,"Johnny Depp, Gwyneth Paltrow, Ewan McGregor, Olivia Munn",7610000,0,1,2,2,4,0.130728444
814,2015124,I'll See You in My Dreams,"Comedy, Drama, Romance",Brett Haley,"Blythe Danner, Martin Starr, Sam Elliott, Malin Akerman",7430000,1,1,9,7,14,0.01905772
815,2015125,Dragon Ball Z: Doragon bíÇru Z - Fukkatsu no 'F',"Animation, Action, Adventure",Tadayoshi Yamamuro,"Masako Nozawa, RyíÇ Horikawa, Hiromi Tsuru, Masaharu SatíÇ",7230000,0,1,10,10,7,0.026538867
816,2015126,Blackhat,"Action, Crime, Drama",Michael Mann,"Chris Hemsworth, Viola Davis, Wei Tang, Leehom Wang",7100000,1,1,1,1,5,0.082733333
817,2015127,Our Brand Is Crisis,"Comedy, Drama",David Gordon Green,"Sandra Bullock, Billy Bob Thornton, Anthony Mackie, Joaquim de Almeida",7.00E+06,1,1,2,2,1,0.00154679
818,2015128,Grandma,"Comedy, Drama",Paul Weitz,"Lily Tomlin, Julia Garner, Marcia Gay Harden, Judy Greer",6980000,1,1,2,2,2,0.093272555
819,2015129,Me and Earl and the Dying Girl,"Comedy, Drama",Alfonso Gomez-Rejon,"Thomas Mann, RJ Cyler, Olivia Cooke, Nick Offerman",6740000,1,1,3,3,1,0.004754854
820,2015130,Baahubali: The Beginning,"Action, Adventure, Drama",S.S. RajamouliŒæ,"Rana Daggubati, Anushka Shetty, Tamannaah Bhatia    ",6740000,0,1,3,1,0,0
821,2015131,Bajirao Mastani,"Drama, History, Romance",Sanjay Leela BhansaliŒæ,"Priyanka Chopra, Deepika Padukone, Tanvi Azmi    ",6560000,1,1,3,3,2,0.012491767
822,2015132,Little Boy,"Drama, War",Alejandro Monteverde,"Jakob Salvati, Emily Watson, David Henrie, Michael Rapaport",6420000,1,1,1,0,1,0.005827651
823,2015133,Victor Frankenstein,"Drama, Horror, Sci-Fi",Paul McGuigan,"Daniel Radcliffe, James McAvoy, Jessica Brown Findlay, Andrew Scott",5770000,1,1,2,2,0,0
824,2015134,Danny Collins,"Comedy, Drama, Music",Dan Fogelman,"Al Pacino, Annette Bening, Jennifer Garner, Bobby Cannavale",5350000,1,1,1,0,5,0.237554483
825,2015135,Dilwale,"Action, Comedy, Crime",Rohit Shetty,"Kajol, Varun Dhawan, Kabir Bedi    ",4870000,1,1,4,4,0,0
826,2015136,True Story,"Crime, Drama, Mystery",Rupert Goold,"James Franco, Jonah Hill, Felicity Jones, Maria Dizzia",4720000,1,1,0,0,4,0.303320868
827,2015137,90 Minutes in Heaven,Drama,Michael Polish,"Kate Bosworth, Hayden Christensen, Hudson Meek, Bobby Batson",4700000,1,1,3,0,2,0.11246048
828,2015138,Suffragette,"Biography, Drama, History",Sarah Gavron,"Carey Mulligan, Anne-Marie Duff, Helena Bonham Carter, Meryl Streep",4690000,1,1,3,3,0,0
829,2015139,Prem Ratan Dhan Payo,"Action, Drama, Musical",Sooraj R. BarjatyaŒæ,"Sonam Kapoor, Neil Nitin Mukesh, Deepak Dobriyal    ",4360000,1,1,2,2,0,0
830,2015140,The Meddler,"Comedy, Drama, Romance",Lorene Scafaria,"Susan Sarandon, Rose Byrne, J.K. Simmons, Jerrod Carmichael",4270000,1,1,2,2,7,0.126656575
831,2015141,45 Years,"Drama, Romance",Andrew Haigh,"Charlotte Rampling, Tom Courtenay, Geraldine James, Dolly Wells",4250000,1,1,2,2,4,0.111844364
832,2015142,Irrational Man,"Comedy, Drama",Woody Allen,"Joaquin Phoenix, Emma Stone, Parker Posey, Joe Stapleton",4030000,1,1,1,1,0,0
833,2015143,The Man Who Knew Infinity,"Biography, Drama",Matt Brown,"Dev Patel, Jeremy Irons, Malcolm Sinclair, Raghuvir Joshi",3860000,1,1,2,2,0,0
834,2015144,Scouts Guide to the Zombie Apocalypse,"Action, Comedy, Horror",Christopher Landon,"Tye Sheridan, Logan Miller, Joey Morgan, Sarah Dumont",3640000,1,1,14,5,1,0.006116402
835,2015145,Spare Parts,Drama,Sean McNamara,"George Lopez, Jamie Lee Curtis, Carlos PenaVega, Marisa Tomei",3610000,1,1,5,5,2,0.016513228
836,2015146,A la mala,Comedy,Pedro Pablo Ibarra,"Aislinn Derbez, Mauricio Ochmann, Aurora Papile, Luis Arrieta",3600000,1,1,2,2,0,0
837,2015147,We Are Your Friends,"Drama, Music, Romance",Max Joseph,"Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston",3590000,1,1,4,1,3,0.041646424
838,2015148,Anomalisa,"Animation, Comedy, Drama","Duke Johnson, Charlie Kaufman","David Thewlis, Jennifer Jason Leigh, Tom Noonan    ",3440000,1,1,2,0,3,0.049709486
839,2015149,Maggie's Plan,"Comedy, Drama, Romance",Rebecca Miller,"Greta Gerwig, Ethan Hawke, Julianne Moore, Maya Rudolph",3350000,1,1,2,2,0,0
840,2015150,Green Room,"Crime, Horror, Thriller",Jeremy Saulnier,"Anton Yelchin, Imogen Poots, Alia Shawkat, Patrick Stewart",3220000,0,1,1,0,3,0.040786911
841,2015151,Ladrones,Comedy,Joe Menendez,"Fernando Colunga, Eduardo Yíçí±ez, Miguel Varoni, Jessica Lindsey",3060000,1,1,2,2,0,0
842,2015152,En man som heter Ove,"Comedy, Drama",Hannes Holm,"Rolf Lassgí«rd, Bahar Pars, Zozan Akgí_n, Tobias Almborg",3030000,1,1,1,1,4,0.037986215
843,2015153,The End of the Tour,"Biography, Drama",James Ponsoldt,"Jason Segel, Jesse Eisenberg, Anna Chlumsky, Mamie Gummer",2990000,1,1,0,0,1,0.004344352
844,2015154,Rock the Kasbah,"Comedy, Music, War",Barry Levinson,"Bill Murray, Leem Lubany, Zooey Deschanel, Bruce Willis",2980000,0,1,1,1,0,0
845,2015155,Youth,"Comedy, Drama, Music",Paolo Sorrentino,"Michael Caine, Harvey Keitel, Rachel Weisz, Jane Fonda",2700000,0,1,2,1,1,0.235560847
846,2015156,Chi-Raq,"Comedy, Crime, Drama",Spike Lee,"Nick Cannon, Teyonah Parris, Wesley Snipes, Angela Bassett",2650000,1,1,1,1,0,0
847,2015157,Miles Ahead,"Biography, Drama, Music",Don Cheadle,"Don Cheadle, Emayatzy Corinealdi, Ewan McGregor, Michael Stuhlbarg",2610000,1,1,1,1,3,0.291568511
848,2015158,Captive,"Crime, Drama, Thriller",Jerry Jameson,"Kate Mara, David Oyelowo, Mimi Rogers, Michael Kenneth Williams",2560000,1,1,2,2,1,0.001493485
849,2015159,Truth,"Biography, Drama",James Vanderbilt,"Cate Blanchett, Robert Redford, Dennis Quaid, Elisabeth Moss",2540000,1,1,12,2,0,0
850,2015160,Mistress America,Comedy,Noah Baumbach,"Greta Gerwig, Lola Kirke, Matthew Shear, Jasmine Cephas Jones",2460000,1,1,2,2,4,0.033014019
851,2015161,My All-American,"Biography, Drama, Sport",Angelo Pizzo,"Aaron Eckhart, Finn Wittrock, Robin Tunney, Sarah Bolger",2250000,1,1,4,4,1,0.080698287
852,2015162,Yip Man 3,"Action, Biography, Drama",Wilson Yip,"Donnie Yen, Lynn Hung, Jin Zhang, Mike Tyson",2130000,1,1,1,1,6,0.480810315
853,2015163,Jem and the Holograms,"Adventure, Drama, Fantasy",    Director:Jon M. Chu,"Aubrey Peeples, Stefanie Scott, Aurora Perrineau, Hayley Kiyoko",2030000,1,1,9,1,3,0.009965021
854,2015164,A Bigger Splash,"Crime, Drama, Thriller",Luca Guadagnino,"Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson",1980000,1,1,4,4,0,0
855,2015165,Tamasha,"Comedy, Drama, Romance",Imtiaz Ali,"Ranbir Kapoor, Piyush Mishra, Javed Sheikh    ",2070000,1,1,13,2,4,0.133851706
856,2015166,Amsal,"Drama, History, Thriller",Dong-hoon Choi,"Ji-hyun Jun, Jung-jae Lee, Jung-woo Ha, Dal-su Oh",1900000,1,1,3,3,5,0.064550691
857,2015167,Legend,"Biography, Crime, Drama",Brian Helgeland,"Tom Hardy, Emily Browning, Taron Egerton, Paul Anderson",1870000,0,1,2,2,4,0.064765245
858,2015168,Desierto,"Drama, Thriller",Joníçs Cuarí_n,"Gael Garcí_a Bernal, Jeffrey Dean Morgan, Alondra Hidalgo, Diego Cataí±o",1830000,0,0,1,0,4,0.090308023
859,2015169,Demolition,Drama,Jean-Marc Vallí©e,"Jake Gyllenhaal, Naomi Watts, Chris Cooper, Judah Lewis",1820000,1,1,1,1,0,0
860,2015170,The Dressmaker,Drama,Jocelyn Moorhouse,"Kate Winslet, Judy Davis, Liam Hemsworth, Hugo Weaving",1820000,1,1,1,1,1,0.259963469
861,2015171,Saul fia,"Drama, Thriller, War",Líçszlí_ Nemes,"Gí©za Rí_hrig, Levente Molníçr, Urs Rechn, Todd Charmont",1780000,1,1,3,1,1,0.010002732
862,2015172,The Vatican Tapes,"Horror, Thriller",Mark Neveldine,"Olivia Taylor Dudley, Michael Peí±a, Dougray Scott, Djimon Hounsou",1710000,1,1,1,0,2,0.057503186
863,2015173,I Saw the Light,"Biography, Drama, Music",Marc Abraham,"Tom Hiddleston, Elizabeth Olsen, Maddie Hasson, Bradley Whitford",1650000,1,1,1,1,0,0
864,2015174,The Diary of a Teenage Girl,"Drama, Romance",Marielle Heller,"Bel Powley, Alexander Skarsgí«rd, Kristen Wiig, Christopher Meloni",1480000,1,1,3,3,0,0
865,2015175,Lao pao er,"Action, Drama",Hu Guan,"Hanyu Zhang, Qing Xu, Kris Wu    ",1420000,1,1,2,2,14,0.091786631
866,2015176,Welcome Back,"Action, Comedy, Crime",Anees Bazmee,"Nana Patekar, Dimple Kapadia, John Abraham    ",1390000,1,1,4,4,0,0
867,2015177,The Little Prince,"Animation, Adventure, Drama",Mark Osborne,"Jeff Bridges, Mackenzie Foy, Rachel McAdams, Marion Cotillard",1340000,1,1,5,3,8,0.042638333
868,2015178,Embrace of the Serpent,"Adventure, Drama",Ciro Guerra,"Nilbio Torres, Jan Bijvoet, Antonio Bolivar, Brionne Davis",1320000,1,1,1,1,2,0.07045403
869,2015179,Gang jiong,"Action, Adventure, Comedy",Zheng Xu,"Wei Zhao, Peagu Alexandru, Bei-Er Bao    ",1300000,1,0,4,4,4,0.037257836
870,2015180,Xia Luo Te Fan Nao,Comedy,"Da-Mo Peng, Fei Yan","Lun Ai, Yuan Chang, Li-Chun Lee, Ping Li",1290000,1,1,8,8,0,0
871,2015181,Beyond the Mask,"Action, Drama",Chad Burns,"Andrew Cheney, John Rhys-Davies, Kara Killmer, Alan Madlane",1230000,1,1,4,3,10,0.050927734
872,2015182,Child 44,"Crime, Drama, Thriller",Daniel Espinosa,"Tom Hardy, Gary Oldman, Noomi Rapace, Joel Kinnaman",1210000,1,1,1,0,3,0.035188761
873,2015183,Miss You Already,"Comedy, Drama, Romance",Catherine Hardwicke,NA,1160000,1,1,2,2,1,0.004442042
874,2015184,Lazer Team,"Action, Comedy, Sci-Fi",Matt Hullum,"Burnie Burns, Gavin Free, Michael Jones, Colton Dunn",1150000,1,1,4,4,1,0.129941883
875,2015185,Dough,"Comedy, Drama",John Goldschmidt,"Jerome Holder, Phil Davis, Ian Hart    ",1140000,1,1,3,3,6,0.083107813
876,2015186,Papa Hemingway in Cuba,"Biography, Drama",Bob Yari,"Giovanni Ribisi, Joely Richardson, Adrian Sparks, Minka Kelly",1120000,1,1,4,4,5,0.075652199
877,2015187,The Overnight,"Comedy, Mystery",Patrick Brice,"Adam Scott, Taylor Schilling, Jason Schwartzman, Judith GodríÂche",1100000,1,1,4,4,6,0.029640346
878,2015188,Beterang,"Action, Comedy, Crime",Seung-wan Ryoo,"Ah In Yoo, Hae-jin Yoo, Dal-su Oh    ",1050000,1,1,2,2,1,0.005033463
,,,,,,,,,,,4,0.12677013
